bytes_uploaded,duration_s,file_count,recid,error,start_ts,status,zip_used
456453120,15.77,10,87139,,1772308518.402323,ok,False
2906465280,0.105,50,87143,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308534.177886,failed,False
2906465280,0.084,50,87143,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308536.287803,failed,False
518369280,8.785,14,87141,,1772308528.4621217,ok,False
2906465280,0.124,50,87143,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308540.380348,failed,False
85171200,4.987,5,87144,,1772308537.254035,ok,False
239907840,22.793,10,87135,Failures in HTTP transport (2 sub-exceptions),1772308519.6306,failed,False
462289920,24.799,10,87142,Failures in HTTP transport (2 sub-exceptions),1772308528.9214613,failed,False
447928320,15.261,10,87146,,1772308542.247864,ok,False
2930580480,0.153,50,87147,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308557.517625,failed,False
2930580480,0.109,50,87147,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308559.6749697,failed,False
2930580480,2.184,50,87147,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308563.7889848,failed,False
239907840,19.61,10,87135,,1772308546.4297183,ok,False
462289920,14.493,10,87142,,1772308555.7321897,ok,False
500997120,30.661,14,87145,Failures in HTTP transport (4 sub-exceptions),1772308540.5104177,failed,False
95308800,16.946,5,87148,Failures in HTTP transport (6 sub-exceptions),1772308565.9833577,failed,False
443504640,12.734,10,87150,Failures in HTTP transport (6 sub-exceptions),1772308570.2299573,failed,False
506050560,24.608,14,87149,Failures in HTTP transport (2 sub-exceptions),1772308566.04412,failed,False
95308800,7.05,5,87148,,1772308584.949493,ok,False
2860738560,1.149,50,87151,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308592.012988,failed,False
443504640,8.567,10,87150,Failures in HTTP transport (6 sub-exceptions),1772308584.973203,failed,False
2860738560,0.083,50,87151,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308595.1718776,failed,False
500997120,24.22,14,87145,,1772308573.1789649,ok,False
2860738560,0.132,50,87151,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308599.2617202,failed,False
506050560,25.644,14,87149,Failures in HTTP transport (3 sub-exceptions),1772308592.6640635,failed,False
443504640,23.871,10,87150,,1772308597.5510242,ok,False
2904837120,0.13,50,87154,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308621.427964,failed,False
443888640,23.725,10,87153,Failures in HTTP transport (2 sub-exceptions),1772308599.3995168,failed,False
350883840,25.733,10,87152,Failures in HTTP transport (3 sub-exceptions),1772308597.406769,failed,False
2904837120,0.09,50,87154,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308623.5631034,failed,False
2904837120,4.201,50,87154,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308627.696117,failed,False
506050560,15.72,14,87149,Failures in HTTP transport (6 sub-exceptions),1772308622.3142521,failed,False
86353920,12.751,5,87155,,1772308631.9088032,ok,False
449633280,8.622,10,87157,,1772308644.672273,ok,False
2946954240,0.121,50,87158,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308653.3002853,failed,False
2946954240,0.078,50,87158,"https://test1.physics.du.cesnet.cz/api/particles?type=particles&_external=True : {""status"": 400, ""message"": ""Invalid value 2 fermion.""}",1772308655.4295516,failed,False
